dataset,method,base_method,centrality,proportion,ri,ch,fm,v,dbs,ss
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.3254150702426566,0.19588355110393324,0.34808337914085286,0.24001718633774724,0.3736168499819596,0.5551558212223214
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.13461047254150676,0.26042359571865953,0.3432407151124551,0.018838253556630442,0.29492194933856347,0.7126860221828063
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.16066411238825007,0.03460257338226007,0.1702713779502387,0.43907269112796316,0.5633815284233153,0.18642437594663655
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.230395913154534,0.11641060550545927,0.18314157974907896,0.43250959815415785,0.37144845600318993,0.41585902101535127
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.1698595146871007,0.12029384682097495,0.2952048896239954,0.059114634255356076,0.5107931047995902,0.6587153410480743
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.13461047254150676,0.2962116071777286,0.2899320712201414,0.028623608743253703,0.2796165925388972,0.7755061400600607
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.35172413793103435,0.709496313463279,0.2728687524140131,0.4420545349143433,0.10193788825163613,0.8657636682273668
pima-indians-diabetes_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.31264367816091937,0.8976744217306212,0.2380805082120484,0.45589325986321305,0.0727027383887891,0.9147565997985849
pima-indians-diabetes_norm,KISOMAP,KISOMAP,,,0.4827586206896555,0.19684782361396058,0.44710265091333556,0.5081208114616581,0.5203356521012955,0.4471599091892069
pima-indians-diabetes_norm,UMAP,UMAP,,,0.01123882503192835,0.4334564426778312,0.07721132033795546,0.0030555743909031563,0.1937066496666859,0.6397236998724714
pima-indians-diabetes_norm,TSNE,TSNE,,,0.0,0.20076108883574267,0.005153065114006749,0.02165075573135266,0.36494456328619174,0.41905578199768667
pima-indians-diabetes_norm,LLE,LLE,,,0.43678160919540243,0.0,0.8327809018767693,0.24438286176485957,0.7393864881971544,0.3505699670236363
pima-indians-diabetes_norm,SE,SE,,,0.005108556832694826,0.18165150685514056,0.0,0.040987331374516475,0.41120641251586876,0.48697959774091126
pima-indians-diabetes_norm,KPCA,KPCA,,,0.46717752234993626,0.12168227501841243,0.3963361981846825,0.5015335600335915,0.4849024099972667,0.3489162090842187
pima-indians-diabetes_norm,LDA,LDA,,,1.0,0.5632686268458947,1.0,1.0,0.09061441530118507,0.7560487433435019
pima-indians-diabetes_norm,PLS,PLS,,,0.747126436781609,0.5752397260045496,0.7111006824812112,0.729361217330685,0.11256239767275736,0.7340510650158705
tic-tac-toe_norm,RAW,RAW,,,0.10569105691056828,0.0,0.06100601712445816,0.17914702850833877,1.0,0.0
tic-tac-toe_norm,ISOMAP,ISOMAP,,,0.2206736353077815,0.1839986992098538,0.07595373018518047,0.13909937937450825,0.28753152342411187,0.44157418838837426
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.0034843205574920746,0.24086034948093446,0.026470867220760738,0.022391897074520658,0.22249265279007605,0.5002016322080659
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.03252032520325275,0.3429048533524829,0.028560117883182568,0.008696303972168808,0.16523682456500885,0.6316538183299716
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.07665505226480941,0.431923068441306,0.025872591756599374,0.09990455347964787,0.11094337535099413,0.7108914524856237
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.09059233449477411,0.4676356889388465,0.021776740661762405,0.08790709970865829,0.10741410909453276,0.7467183670588264
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.09059233449477411,0.5920894015015052,0.02163552514009764,0.0824637722691716,0.07144503596059903,0.816381206466521
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,1.0,0.6873008168241344,0.2547492218188212,1.0,0.036569020384668194,0.9097717402528807
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.006968641114982346,0.705136208867557,0.06597274671489911,0.05189467719807015,0.02651724727079307,0.8857668585296088
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.0522648083623685,0.9726883832839458,0.01334387678149643,0.05807593984443464,0.0,0.9879867582730246
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.07665505226480941,0.9166527422356645,0.03503360996024,0.038219164698228385,0.014271897858196885,0.9783051491155234
tic-tac-toe_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.041811846689895876,0.9172342807870235,0.04188050214254926,0.09015627037277249,0.0019171280876953598,0.9719201256081875
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.29384436701509703,0.23538491744716505,0.07394858212570687,0.28990527190989673,0.21557064478306698,0.5387291335078328
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.024390243902439112,0.15154335143840536,0.012661701041448228,0.010424641897715085,0.340759057223047,0.37488350885615673
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.12195121951219556,0.3164834629518543,0.04645656077880835,0.16877164881139534,0.1504197120711206,0.6253286394587254
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.8606271777003459,0.37515321592719775,0.22148903540681786,0.7330801207069597,0.12232604801133627,0.681538383017506
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.34843205574912994,0.36759980111827967,0.1510471131200068,0.189358843151851,0.11651669097237495,0.6666974476495167
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.09059233449477411,0.4883739042101621,0.05118958056415797,0.03854325993318617,0.0817277321139572,0.8100339004315106
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.07665505226480941,0.6405554409117108,0.04768601839480724,0.1337792964635057,0.047694206424118056,0.8530279711272206
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.09059233449477411,0.7206118043863594,0.04571626350716808,0.04214517193241077,0.03623696051172969,0.8987312603488511
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,1.0,1.0,0.2547492218188212,1.0,0.002043640501525432,1.0
tic-tac-toe_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.13937282229965234,0.9182246030263935,0.17730953026499122,0.024292779897842846,0.004830812802868585,0.98459265254843
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.09059233449477411,0.2267997732728129,0.04318777600108313,0.13988988727022952,0.20721350268507324,0.5203719912706489
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.17770034843205432,0.272801521403276,0.044539534416717645,0.1515202195212005,0.18612961733677091,0.5709924708677887
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.0522648083623685,0.32089303689030463,0.02479162565910772,0.024980014947881053,0.14437779731427594,0.6314057797292565
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.017421602787456768,0.4122449696551642,0.01415635488169505,0.03460112891787275,0.10435759457168697,0.7045797251951227
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.024390243902439112,0.4755411048008035,0.014218586629472259,0.04182280747110049,0.08671031596795706,0.752204440297912
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.01161440185830391,0.5259864194563522,0.009432372199967723,0.003101884290102874,0.06924881287397622,0.7959553680787886
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.017421602787456768,0.579068272401673,0.012457826150323334,0.005519939337921145,0.05566350070693071,0.8275906585929449
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.01161440185830391,0.5918905850701791,0.037392812596381955,0.0,0.05781404487127037,0.8680564708627316
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.26829268292683023,0.7399473851478932,0.12695164281328117,0.1357373698112204,0.02563060154752395,0.9253959603091207
tic-tac-toe_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.041811846689895876,0.8298572209230903,0.00928106803932638,0.03782033023727954,0.01959741462162605,0.9448217421046636
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.12195121951219556,0.21286217915517108,0.03591500048529227,0.14524351327099774,0.2367852072285225,0.4905016300010762
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.34843205574912994,0.19921512073742847,0.23457985663076025,0.13733395854699224,0.19689594685634904,0.4791620468327808
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.0011614401858312928,0.30603977046247993,0.011890886899774718,0.0007785034387503364,0.165319771158357,0.6295944126333235
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.0034843205574920746,0.3787130235493046,0.0,0.002143587884224837,0.127897692785018,0.6856031199219098
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.12195121951219556,0.46676139632590474,0.029577676133450796,0.11125241382495121,0.09756834382600309,0.7345027247913064
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.13937282229965234,0.454976031156467,0.08687850145795455,0.055499197086932434,0.09003605611293838,0.7446875770528841
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.09059233449477411,0.4722421211901719,0.057216243558223974,0.035104350079175006,0.0987635974048946,0.7572203979633648
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.03252032520325275,0.7378177944077915,0.042640191380399095,0.07939586235718457,0.030495421156952175,0.9025132817870688
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.041811846689895876,0.8273072803897654,0.04188050214254926,0.09015627037277249,0.015839913104103178,0.932308677068826
tic-tac-toe_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.07665505226480941,0.998993798796101,0.0182470223366601,0.06726100009236001,5.143367056822618e-05,0.9922264639946826
tic-tac-toe_norm,KISOMAP,KISOMAP,,,0.5052264808362372,0.7616794948920835,0.24903197660809057,0.26895253325863366,0.2921210177335912,0.9506802166308312
tic-tac-toe_norm,UMAP,UMAP,,,0.01161440185830391,0.19643626967736272,0.009432372199967723,0.003101884290102874,0.28312098052719353,0.458344562414542
tic-tac-toe_norm,TSNE,TSNE,,,0.0,0.22734922381982947,0.0016733419152264125,0.00034360261374886584,0.25945476726906036,0.4721226514921537
tic-tac-toe_norm,LLE,LLE,,,0.34843205574912994,0.04392282397380645,1.0,0.00022483679468834178,0.24577369348404543,0.7507380350581456
tic-tac-toe_norm,SE,SE,,,0.0,0.19735550509007763,0.00011170219445737305,8.580540403041787e-05,0.2555363712026117,0.5007519310747588
tic-tac-toe_norm,KPCA,KPCA,,,0.10569105691056828,0.1777104338081456,0.027575214222397403,0.08253378284853442,0.2968643842458302,0.4136461352074527
tic-tac-toe_norm,LDA,LDA,,,0.26829268292683023,0.9134614176656871,0.0879484098418598,0.17607564665645004,0.005167206990345413,0.908516701621011
tic-tac-toe_norm,PLS,PLS,,,0.3205574912891969,0.8900967065290376,0.08613432452044678,0.25140338395838,0.008798942551250747,0.8954900154827959
xd6_norm,RAW,RAW,,,0.13892998027613457,0.0,0.08152665942758436,0.07676968468861319,1.0,0.0
xd6_norm,ISOMAP,ISOMAP,,,0.06903353057199212,0.41341058053634233,0.03561529206425243,0.05061751889895524,0.14061943780281078,0.7330739414733887
xd6_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.06903353057199212,0.9330268482734457,0.03561529206425243,0.05061751889895524,0.00912252774005417,1.0
xd6_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.07581360946745606,0.6206164842704448,0.040724797272768586,0.04077783122981668,0.07150322362430783,0.836983587782413
xd6_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.06250000000000025,0.3196598795850384,0.033106082162652165,0.07762785195163359,0.22012757564832758,0.6888651294362683
xd6_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.06903353057199212,0.9467049790185087,0.03561529206425243,0.05061751889895524,0.022561056267652094,0.9885589784756822
xd6_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.06903353057199212,0.6529019500096319,0.03550597450574769,0.0580383110533584,0.07962534883027383,0.8635516871540202
xd6_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.11341222879684458,0.5830995767566172,0.061891173199845405,0.08621121899531384,0.10621666037122575,0.8191946521936606
xd6_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.19662228796844206,0.2784992146401387,0.11797918618630512,0.11705745746184763,0.24202732013554576,0.6655087379406408
xd6_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.06903353057199212,0.911329025375446,0.03561529206425243,0.05061751889895524,0.03425952836724747,0.9788497950766821
xd6_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.07581360946745606,0.7584328210574163,0.039634534923065075,0.05493103027059653,0.044076567167682816,0.90434471745825
xd6_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.07581360946745606,0.7435557080028873,0.039634534923065075,0.05493103027059653,0.05001637845160613,0.9066791399069949
xd6_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.06903353057199212,0.5915176350014142,0.03561529206425243,0.05061751889895524,0.08843601567802811,0.8657745149627522
xd6_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.06903353057199212,0.6950822900312122,0.03561529206425243,0.05061751889895524,0.07244393720474251,0.9082780773906851
xd6_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.06903353057199212,0.7722855507039518,0.03561529206425243,0.05061751889895524,0.03994061242361516,0.9423467123031506
xd6_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.06903353057199212,0.7808891002929663,0.03561529206425243,0.05061751889895524,0.029261533280008398,0.9384719500460625
xd6_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.06903353057199212,0.9108882260632495,0.03561529206425243,0.05061751889895524,0.018330387139856758,0.9805135645944871
xd6_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.07581360946745606,0.6533465801691091,0.039416445069499526,0.06248855284748797,0.0824707838022433,0.8611459123024154
xd6_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.07581360946745606,0.6679698799888295,0.039416445069499526,0.06248855284748797,0.08478306390476043,0.8593259103773027
xd6_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.07581360946745606,0.2641824794190185,0.040070677253352206,0.08725902369967545,0.26262799968477474,0.6272256260076007
xd6_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.06903353057199212,0.9113290253754464,0.03561529206425243,0.05061751889895524,0.03425952836724747,0.9788497950774048
xd6_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.06903353057199212,0.9113290253754464,0.03561529206425243,0.05061751889895524,0.03425952836724747,0.9788497950774048
xd6_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.06903353057199212,0.7749982005996291,0.03561529206425243,0.05061751889895524,0.03189708047105057,0.9474997766858888
xd6_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.08284023668639054,0.6634064218681174,0.04341359899837887,0.07506818005878192,0.06056055285996827,0.8916563727837411
xd6_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.06903353057199212,0.8705390974723888,0.03561529206425243,0.05061751889895524,0.017152869344713096,0.9752799747965563
xd6_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.06903353057199212,0.9672135118683531,0.03561529206425243,0.05061751889895524,0.007979677583272319,0.9991766972045651
xd6_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.0901134122287971,0.30084510001716985,0.04890786165030113,0.11624849920791913,0.22895911415594494,0.6494078099756095
xd6_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.06903353057199212,1.0,0.03561529206425243,0.05061751889895524,0.012673726104776998,0.9992402438141029
xd6_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.10539940828402411,0.6089646943285499,0.056361059805035855,0.1076565767850051,0.07869950656826322,0.8275117967524864
xd6_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.06903353057199212,0.6453953598767532,0.03550597450574769,0.0580383110533584,0.08150187154525712,0.8612127423386945
xd6_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.06903353057199212,0.9134250911277496,0.03561529206425243,0.05061751889895524,0.033641664500882226,0.9760308076616306
xd6_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.06903353057199212,0.6467145491922236,0.03550597450574769,0.0580383110533584,0.07964391026249037,0.8612441887377776
xd6_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.06903353057199212,0.5911916321055836,0.03561529206425243,0.05061751889895524,0.08969103157147972,0.862063145124228
xd6_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.06903353057199212,0.6765249633654458,0.03561529206425243,0.05061751889895524,0.07635816466771189,0.9006377028792956
xd6_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.06903353057199212,0.5958785475650944,0.03561529206425243,0.05061751889895524,0.1078635984758061,0.8728606110347333
xd6_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.06903353057199212,0.7642434308117927,0.03561529206425243,0.05061751889895524,0.028436193069225513,0.9509466403183442
xd6_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.06903353057199212,0.8795582261310934,0.03561529206425243,0.05061751889895524,0.02839066491963339,0.9685652214312246
xd6_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.06250000000000025,0.8185002264286071,0.03179136843850828,0.04640058132316527,0.026024511141794347,0.948911085331312
xd6_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.06903353057199212,0.9020057549243014,0.03561529206425243,0.05061751889895524,0.029602949672247705,0.9703708757901036
xd6_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.06903353057199212,0.9197031525380094,0.03561529206425243,0.05061751889895524,0.02833356650827557,0.9788534486112175
xd6_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.06903353057199212,0.9299587326068,0.03561529206425243,0.05061751889895524,0.027153710449989665,0.9828621047763806
xd6_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.06903353057199212,0.9113290253754464,0.03561529206425243,0.05061751889895524,0.03425952836724747,0.9788497950774048
xd6_norm,KISOMAP,KISOMAP,,,0.06903353057199212,0.8395763369470379,0.03594322571493884,0.05061751889895524,0.09715983257411175,0.9476360290881656
xd6_norm,UMAP,UMAP,,,0.22879684418145957,0.28075843088398933,0.16803388422059146,0.06268736535995909,0.21552818166565557,0.519031077059316
xd6_norm,TSNE,TSNE,,,0.006903353057199605,0.1986758958951908,0.00271541909933973,0.006150345532280161,0.2930664098371277,0.44210968942709744
xd6_norm,LLE,LLE,,,1.0,0.07308488429229333,1.0,0.44331305440056656,0.08082042886508067,0.7416800838251844
xd6_norm,SE,SE,,,0.05621301775147968,0.2801845830806513,0.02827300899781637,0.04942408865402991,0.22391246236602644,0.5847523478198199
xd6_norm,KPCA,KPCA,,,0.0,0.19161587867461394,0.0,0.0,0.29172468770141946,0.43010564690211256
xd6_norm,LDA,LDA,,,0.808062130177515,0.9175128140287295,0.46119262741438777,0.9107468578106899,0.0003003917537213837,0.9061737336277415
xd6_norm,PLS,PLS,,,0.8489891518737677,0.9250715526312298,0.4838008284944699,1.0,0.0,0.8960736769052493
vowel_norm,RAW,RAW,,,0.7856442920137191,0.005161663787254224,0.4288576896050989,0.4995259673521215,0.8859986005613744,0.048966167110407084
vowel_norm,ISOMAP,ISOMAP,,,0.7263596276335128,0.27610177471976943,0.22956126848619604,0.27267054655657985,0.2627298501225822,0.2690852663514801
vowel_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.6910828025477702,0.33379248575272424,0.13727210570987705,0.18484729830456476,0.2684575843358081,0.35407289773530093
vowel_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.5600195982361592,0.250005616208972,0.23334420580072043,0.2552945010743265,0.23156630408953977,0.32892943845262135
vowel_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.612689857912788,0.31310095716931247,0.25601896323756557,0.24028981170004943,0.1815417540291578,0.3844516039846355
vowel_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.5644292013718767,0.32089657220766654,0.2292260858153537,0.28731293206968905,0.1740799000428516,0.41375859356935907
vowel_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.5854973052425275,0.27474116843745633,0.14037462621084223,0.13581896169843383,0.06009933340232425,0.4753782713050663
vowel_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.551690347868692,0.4137213913406438,0.16785499354214667,0.19769857457025342,0.014642615896764497,0.57363563512737
vowel_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.38755512003919595,0.40981804031534347,0.07649282914695767,0.041648333139908365,0.0509264086795663,0.5586932598621474
vowel_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.562224399804018,0.39807009632671064,0.29137035825323754,0.33788140240596876,0.06323303958496197,0.6300926752523289
vowel_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.6293483586477212,0.2474120885011079,0.25222264813959205,0.2924978638998263,0.24096948307114835,0.37362197470878705
vowel_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.6193042626163643,0.32341628907818026,0.28352542988546064,0.3263606910569758,0.12367189996567968,0.6030030555322595
vowel_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.6180793728564423,0.28782957948525506,0.2274085133332715,0.31353256934835916,0.19308438455794955,0.3212431276563637
vowel_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.6335129838314548,0.29726169194910607,0.27988055706163656,0.33622763710348363,0.1262426392236638,0.3627877814397409
vowel_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.49363057324840764,0.33493508774843295,0.16129409617378487,0.17883767187242675,0.1121415352236629,0.4627036624201513
vowel_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.7474277315041647,0.18156714963894768,0.280528064785597,0.30326402789443685,0.22616531826224773,0.2778759328253025
vowel_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.5512003919647229,0.3452629541934234,0.12846697710884547,0.12107298650913215,0.10228429904855123,0.448890689640222
vowel_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.6783439490445854,0.2043845555801594,0.21169792459355907,0.19777879008013902,0.2440176194346484,0.3756524596399094
vowel_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.5355218030377265,0.4639702725177099,0.1607863284169583,0.18048988305563113,0.08718223967453018,0.59867555328511
vowel_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.5970112689857915,0.19057216086845344,0.10767624331751165,0.15475739935898608,0.7414054567632523,0.3617382045740169
vowel_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.7177853993140616,0.37805668415181337,0.19072727342206985,0.2528369187551015,0.16813755788122423,0.4892585674163838
vowel_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.5137187653111216,0.2735797076650724,0.20569110540303304,0.1639863269122078,0.1982733628434103,0.46181393515310787
vowel_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.6986771190592845,0.3131424221206782,0.08081571381172764,0.14031225290816537,0.2781749452468823,0.30879563741319915
vowel_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.5891719745222933,0.42252463449825917,0.0,0.04117900137289392,0.15818067247477266,0.4314098227207118
vowel_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.20333170014698593,0.32973452999376857,0.05934766049896651,0.03695595733285741,0.15331119803128132,0.4367511890648515
vowel_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.4255267025967663,0.32242569396948967,0.23441001297313263,0.2491629324077666,0.2999916428198871,0.4636418066681043
vowel_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.6491915727584513,0.2875067663214841,0.19076997818958077,0.21291779635148603,0.20478796560262405,0.4186136955237686
vowel_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.6173444390004894,0.37457228273631793,0.1528876624701475,0.21283226884744302,0.062371607615648875,0.5266044457496774
vowel_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.5575698187163153,0.3658337856574102,0.2450474062162272,0.24429689075052188,0.16935823891046192,0.42446400477589413
vowel_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.6183243508084274,0.37813540985572536,0.06628810552641473,0.07660741443310043,0.0920411392373651,0.5220234604478834
vowel_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.5832925036746688,0.3160951100964767,0.20512277203115328,0.32189170117262095,0.11698271993340824,0.4499774278189326
vowel_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.5090641842234201,0.3283170100585042,0.0942262066713495,0.11346743695775571,0.37959644463486386,0.42218924967436594
vowel_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.6102400783929441,0.18124721737326704,0.19595478413992873,0.23459991461214266,0.7325647612127933,0.20472086628671574
